time,high,low,open,close,volume
2021-05-21,0.485,0.485,0.485,0.485,250
2021-05-21,0.4998,0.4998,0.4998,0.4998,1000
2021-05-21,0.485,0.485,0.485,0.485,1083
2021-05-21,0.4989,0.498,0.498,0.4989,3365
2021-05-21,0.4818,0.4818,0.4818,0.4818,1000
2021-05-21,0.482,0.4816,0.482,0.4816,1500
2021-05-21,0.4823,0.482,0.4823,0.482,10000
2021-05-21,0.4821,0.4821,0.4821,0.4821,323
2021-05-21,0.482099,0.482099,0.482099,0.482099,1009
2021-05-21,0.482,0.482,0.482,0.482,400
2021-05-21,0.486,0.4822,0.4822,0.486,300
2021-05-21,0.49,0.4898,0.4898,0.49,22400
2021-05-21,0.486,0.486,0.486,0.486,800
2021-05-21,0.486,0.486,0.486,0.486,700
2021-05-21,0.4821,0.4812,0.4821,0.4812,4300
2021-05-21,0.4812,0.4812,0.4812,0.4812,4500
2021-05-21,0.483,0.483,0.483,0.483,500
2021-05-21,0.485,0.485,0.485,0.485,175
2021-05-21,0.487449,0.485,0.485,0.487449,400
2021-05-21,0.485,0.485,0.485,0.485,200
2021-05-21,0.485,0.485,0.485,0.485,200
2021-05-21,0.6,0.4946,0.4946,0.6,29726
2021-05-21,0.6799,0.4988,0.6,0.6799,6200
2021-05-21,0.5899,0.53,0.5333,0.547,13995
2021-05-21,0.5411,0.5388,0.5388,0.5411,1100
2021-05-21,0.5733,0.541,0.541,0.5733,2570
2021-05-21,0.62,0.5733,0.59,0.58,9100
2021-05-21,0.5895,0.5895,0.5895,0.5895,1000
2021-05-21,0.5895,0.58,0.58,0.58,3000
2021-05-21,0.58,0.58,0.58,0.58,3000
2021-05-21,0.6,0.57,0.6,0.57,1500
2021-05-21,0.6,0.595,0.595,0.6,2592
2021-05-21,0.65,0.6333,0.6333,0.6489,7408
2021-05-21,0.64,0.637,0.6384,0.637,2500
2021-05-21,0.65,0.637,0.6399,0.6467,5079
2021-05-21,0.65,0.6467,0.65,0.6467,3421
2021-05-21,0.65,0.6399,0.6499,0.65,7701
2021-05-21,0.6799,0.65,0.65,0.6799,1100
2021-05-21,0.7,0.65,0.6796,0.7,17505
2021-05-21,0.7,0.65,0.7,0.65,10805
2021-05-21,0.65,0.6498,0.65,0.65,8000
2021-05-21,0.65,0.65,0.65,0.65,1000
2021-05-21,0.64,0.6399,0.64,0.64,1567
2021-05-21,0.64,0.64,0.64,0.64,433
2021-05-21,0.64,0.64,0.64,0.64,1000
2021-05-21,0.64,0.64,0.64,0.64,500
2021-05-21,0.65,0.6498,0.6498,0.65,2400
2021-05-21,0.65,0.65,0.65,0.65,9250
2021-05-21,0.6499,0.6499,0.6499,0.6499,1000
2021-05-21,0.65,0.64,0.65,0.64,817
2021-05-21,0.65,0.6499,0.65,0.65,2500
2021-05-21,0.6459,0.64,0.64,0.6459,3688
2021-05-21,0.6399,0.6399,0.6399,0.6399,500
2021-05-21,0.64,0.63,0.6399,0.64,8808
2021-05-21,0.64,0.64,0.64,0.64,393
2021-05-21,0.63,0.625,0.63,0.6299,1500
2021-05-21,0.61,0.6001,0.61,0.6001,3001
2021-05-21,0.6,0.6,0.6,0.6,300
2021-05-21,0.6105,0.6105,0.6105,0.6105,100
2021-05-21,0.63,0.63,0.63,0.63,500
2021-05-21,0.61,0.61,0.61,0.61,2567
2021-05-21,0.61,0.61,0.61,0.61,3336
2021-05-21,0.63,0.61,0.61,0.63,1044
2021-05-21,0.6299,0.6299,0.6299,0.6299,500
2021-05-21,0.627,0.6,0.6,0.627,20250
2021-05-21,0.6299,0.6299,0.6299,0.6299,100
2021-05-21,0.6,0.5989,0.6,0.5989,7097
2021-05-21,0.6099,0.59,0.59,0.6099,8411
2021-05-21,0.6298,0.6099,0.61,0.6298,1970
2021-05-21,0.6297,0.6297,0.6297,0.6297,1000
2021-05-21,0.6289,0.6197,0.6289,0.6197,1000
2021-05-21,0.6298,0.6197,0.6298,0.6197,1001
2021-05-21,0.6199,0.6199,0.6199,0.6199,600
2021-05-21,0.62,0.62,0.62,0.62,300
2021-05-21,0.63,0.62,0.62,0.63,5572
2021-05-21,0.62,0.6199,0.6199,0.6199,3950
2021-05-21,0.627,0.627,0.627,0.627,200
2021-05-21,0.63,0.627,0.63,0.627,500
2021-05-21,0.63,0.627,0.627,0.63,5000
2021-05-21,0.63,0.63,0.63,0.63,7650
2021-05-21,0.6399,0.6399,0.6399,0.6399,170
2021-05-21,0.64,0.6399,0.64,0.64,2130
2021-05-21,0.64,0.6399,0.64,0.64,4420
2021-05-21,0.64,0.64,0.64,0.64,364
2021-05-21,0.6498,0.6498,0.6498,0.6498,2600
2021-05-21,0.6498,0.6498,0.6498,0.6498,967
2021-05-21,0.68,0.6694,0.6694,0.68,14637
2021-05-21,0.69,0.6898,0.6898,0.69,28000
2021-05-21,0.68,0.68,0.68,0.68,500
2021-05-21,0.69,0.69,0.69,0.69,1342
2021-05-21,0.7,0.7,0.7,0.7,230
2021-05-21,0.7,0.7,0.7,0.7,5000
2021-05-21,0.69,0.69,0.69,0.69,2600
2021-05-21,0.69,0.69,0.69,0.69,200
2021-05-21,0.69,0.69,0.69,0.69,300
2021-05-21,0.7,0.7,0.7,0.7,350
2021-05-21,0.66,0.66,0.66,0.66,3000
2021-05-21,0.6618,0.66,0.6618,0.66,5500
2021-05-21,0.7,0.69,0.6997,0.69,10000
2021-05-21,0.69,0.688,0.688,0.69,3000
2021-05-21,0.7,0.69,0.69,0.7,1300
2021-05-21,0.6605,0.6605,0.6605,0.6605,200
2021-05-21,0.6602,0.6602,0.6602,0.6602,6700
2021-05-21,0.67,0.67,0.67,0.67,100
2021-05-21,0.7,0.7,0.7,0.7,2000
2021-05-21,0.7,0.699,0.699,0.7,10000
2021-05-21,0.7,0.7,0.7,0.7,500
2021-05-21,0.7,0.7,0.7,0.7,250
2021-05-21,0.7,0.7,0.7,0.7,300
2021-05-21,0.7,0.7,0.7,0.7,500
2021-05-21,0.69,0.69,0.69,0.69,500
2021-05-21,0.69,0.6801,0.69,0.6801,1000
2021-05-21,0.68,0.68,0.68,0.68,929
2021-05-21,0.6899,0.6899,0.6899,0.6899,100
2021-05-21,0.67,0.67,0.67,0.67,1199
2021-05-21,0.6603,0.6603,0.6603,0.6603,1415
2021-05-21,0.6606,0.6606,0.6606,0.6606,250
2021-05-21,0.67,0.67,0.67,0.67,1000
2021-05-21,0.67,0.67,0.67,0.67,1000
2021-05-21,0.6602,0.66,0.6602,0.6601,1351
2021-05-21,0.66,0.66,0.66,0.66,600
2021-05-21,0.66,0.66,0.66,0.66,115
2021-05-21,0.6562,0.6562,0.6562,0.6562,150
2021-05-21,0.6562,0.6562,0.6562,0.6562,1019
2021-05-21,0.66,0.6562,0.6562,0.66,3285
2021-05-21,0.65,0.65,0.65,0.65,1449
2021-05-21,0.69,0.63,0.63,0.69,1900
2021-05-21,0.69,0.69,0.69,0.69,500
2021-05-24,0.7,0.7,0.7,0.7,100
