time,high,low,open,close,volume
2021-05-17,0.67,0.67,0.67,0.67,1040
2021-05-17,0.67,0.67,0.67,0.67,100
2021-05-17,0.67,0.67,0.67,0.67,200
2021-05-17,0.7099,0.67,0.67,0.7099,562
2021-05-17,0.670101,0.670101,0.670101,0.670101,114
2021-05-17,0.7424,0.7424,0.7424,0.7424,180
2021-05-17,0.7299,0.7299,0.7299,0.7299,100
2021-05-17,0.7025,0.6899,0.7024,0.6899,300
2021-05-17,0.67,0.67,0.67,0.67,1248
2021-05-17,0.67,0.67,0.67,0.67,100
2021-05-17,0.67,0.6699,0.6699,0.67,200
2021-05-17,0.7,0.66,0.67,0.67,10585
2021-05-17,0.67,0.66,0.67,0.6663,2630
2021-05-17,0.66,0.66,0.66,0.66,3100
2021-05-17,0.67,0.656277,0.67,0.656277,400
2021-05-17,0.67,0.6699,0.67,0.6699,2524
2021-05-17,0.6301,0.6301,0.6301,0.6301,375
2021-05-18,0.6351,0.635,0.6351,0.635,8301
2021-05-18,0.635,0.635,0.635,0.635,600
2021-05-18,0.6375,0.635,0.635,0.635,2667
2021-05-18,0.635,0.635,0.635,0.635,150
2021-05-18,0.6352,0.6352,0.6352,0.6352,100
2021-05-18,0.64,0.64,0.64,0.64,2802
2021-05-18,0.65,0.65,0.65,0.65,100
2021-05-18,0.65,0.65,0.65,0.65,100
2021-05-18,0.6599,0.6599,0.6599,0.6599,1200
2021-05-18,0.6998,0.6998,0.6998,0.6998,400
2021-05-18,0.6998,0.6998,0.6998,0.6998,2245
2021-05-18,0.6998,0.6998,0.6998,0.6998,2000
2021-05-18,0.6998,0.66,0.6998,0.6998,6100
2021-05-18,0.66,0.66,0.66,0.66,350
2021-05-18,0.66,0.66,0.66,0.66,638
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,151
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,249
2021-05-18,0.65,0.65,0.65,0.65,1150
2021-05-18,0.65,0.65,0.65,0.65,550
2021-05-18,0.66,0.65,0.66,0.65,801
2021-05-18,0.67,0.65,0.67,0.65,2820
2021-05-18,0.67,0.67,0.67,0.67,101
2021-05-18,0.67,0.65,0.67,0.65,29918
2021-05-18,0.65,0.65,0.65,0.65,149
2021-05-18,0.6501,0.6501,0.6501,0.6501,100
2021-05-18,0.65,0.65,0.65,0.65,250
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.67,0.6699,0.67,0.6699,277
2021-05-18,0.669899,0.669899,0.669899,0.669899,153
2021-05-18,0.669899,0.669899,0.669899,0.669899,134
2021-05-18,0.66,0.66,0.66,0.66,100
2021-05-18,0.66,0.66,0.66,0.66,4899
2021-05-18,0.67,0.67,0.67,0.67,106
2021-05-18,0.6601,0.65,0.6601,0.6601,4524
2021-05-18,0.6601,0.6601,0.6601,0.6601,100
2021-05-18,0.6601,0.6601,0.6601,0.6601,200
2021-05-18,0.6601,0.6601,0.6601,0.6601,200
2021-05-18,0.6601,0.6601,0.6601,0.6601,300
2021-05-18,0.6601,0.6601,0.6601,0.6601,200
2021-05-18,0.6601,0.6601,0.6601,0.6601,667
2021-05-18,0.6601,0.6601,0.6601,0.6601,400
2021-05-18,0.664457,0.65,0.6601,0.65,7388
2021-05-18,0.65,0.65,0.65,0.65,250
2021-05-18,0.66,0.66,0.66,0.66,150
2021-05-18,0.66,0.66,0.66,0.66,1500
2021-05-18,0.67,0.67,0.67,0.67,100
2021-05-18,0.67,0.66,0.67,0.66,2000
2021-05-18,0.66,0.66,0.66,0.66,5600
2021-05-18,0.66,0.6352,0.66,0.6352,5767
2021-05-19,0.63,0.63,0.63,0.63,1000
2021-05-19,0.63,0.63,0.63,0.63,892
2021-05-19,0.6301,0.6301,0.6301,0.6301,250
2021-05-19,0.6301,0.6301,0.6301,0.6301,250
2021-05-19,0.8099,0.8099,0.8099,0.8099,200
2021-05-19,0.65,0.65,0.65,0.65,2520
2021-05-19,0.65,0.65,0.65,0.65,5780
2021-05-19,0.66645,0.65,0.65,0.66645,2100
2021-05-19,0.65,0.65,0.65,0.65,2000
2021-05-19,0.6465,0.643,0.643,0.6465,1000
2021-05-19,0.64,0.64,0.64,0.64,1200
2021-05-19,0.64,0.64,0.64,0.64,500
2021-05-19,0.63,0.63,0.63,0.63,308
2021-05-19,0.625051,0.62,0.62505,0.625,2080
2021-05-19,0.6601,0.6601,0.6601,0.6601,100
2021-05-19,0.6201,0.6,0.601,0.6,114300
2021-05-19,0.689,0.649,0.649,0.689,500
2021-05-19,0.6889,0.6888,0.6888,0.6889,822
2021-05-19,0.6889,0.6888,0.6889,0.6888,636
2021-05-19,0.6889,0.6888,0.6888,0.6889,564
2021-05-19,0.6889,0.6888,0.6888,0.6889,446
2021-05-19,0.6889,0.688823,0.6889,0.688823,336
2021-05-19,0.6889,0.6888,0.6889,0.6888,270
2021-05-19,0.6889,0.688823,0.6889,0.688823,216
2021-05-19,0.6889,0.6889,0.6889,0.6889,300
2021-05-19,0.6889,0.6889,0.6889,0.6889,100
2021-05-19,0.7199,0.7199,0.7199,0.7199,700
2021-05-19,0.7199,0.7199,0.7199,0.7199,900
2021-05-19,0.7199,0.7199,0.7199,0.7199,900
2021-05-19,0.72,0.72,0.72,0.72,1000
2021-05-19,0.72,0.72,0.72,0.72,360
