time,high,low,open,close,volume
2021-05-17,0.75,0.75,0.75,0.75,500
2021-05-17,0.7002,0.7,0.7001,0.7002,1400
2021-05-18,0.6901,0.6702,0.6901,0.6702,2200
2021-05-18,0.7051,0.6701,0.6901,0.6702,700
2021-05-18,0.6902,0.6901,0.6902,0.6901,400
2021-05-18,0.7818,0.6901,0.6902,0.7818,800
2021-05-18,0.73505,0.73505,0.73505,0.73505,500
2021-05-18,0.73555,0.73555,0.73555,0.73555,100
2021-05-18,0.73555,0.73555,0.73555,0.73555,100
2021-05-18,0.73555,0.73555,0.73555,0.73555,100
2021-05-18,0.73005,0.73005,0.73005,0.73005,100
2021-05-18,0.73005,0.73005,0.73005,0.73005,100
2021-05-18,0.73005,0.73005,0.73005,0.73005,100
2021-05-18,0.73005,0.73005,0.73005,0.73005,100
2021-05-18,0.7001,0.7001,0.7001,0.7001,100
2021-05-18,0.71,0.7099,0.71,0.7099,400
2021-05-18,0.71,0.7,0.7,0.71,500
2021-05-18,0.72,0.705,0.72,0.705,5200
2021-05-18,0.6901,0.69,0.6901,0.69,1300
2021-05-18,0.6901,0.6901,0.6901,0.6901,400
2021-05-18,0.72,0.72,0.72,0.72,1000
2021-05-18,0.69,0.69,0.69,0.69,500
2021-05-18,0.72,0.69,0.72,0.69,500
2021-05-19,0.6801,0.68,0.6801,0.68,300
2021-05-19,0.75,0.75,0.75,0.75,1437
2021-05-19,0.75,0.75,0.75,0.75,167
2021-05-19,0.76,0.73,0.73,0.76,526
2021-05-19,0.9,0.8416,0.851499,0.851601,5341
2021-05-19,0.9,0.9,0.9,0.9,3100
