time,high,low,open,close,volume
2021-05-17,6.87,6.87,6.87,6.87,200
2021-05-17,6.96,6.96,6.96,6.96,111
2021-05-17,6.95,6.95,6.95,6.95,140
2021-05-17,7.08,7.08,7.08,7.08,545
2021-05-17,6.9501,6.9501,6.9501,6.9501,200
2021-05-17,7.09,7.04,7.04,7.09,5353
2021-05-17,7.164,7.1,7.164,7.1,1036
2021-05-17,7.12,7.12,7.12,7.12,152
2021-05-17,7.05,6.96,7.05,6.97,6233
2021-05-17,7.12,7.02,7.02,7.12,1886
2021-05-17,7.0709,7.0709,7.0709,7.0709,514
2021-05-17,7.1645,7.1645,7.1645,7.1645,255
2021-05-17,7.14,7.14,7.14,7.14,1000
2021-05-17,7.15,7.0619,7.12,7.0619,653
2021-05-17,7.0623,7.0623,7.0623,7.0623,125
2021-05-17,7.19,7.05,7.05,7.19,1371
2021-05-17,7.2,7.2,7.2,7.2,100
2021-05-17,7.2,7.12,7.2,7.12,301
2021-05-17,7.155,7.1,7.1,7.155,300
2021-05-17,7.1,7.1,7.1,7.1,102
2021-05-17,7.147,7.147,7.147,7.147,310
2021-05-17,7.1,7.05,7.1,7.05,1469
2021-05-17,7.01,7.01,7.01,7.01,200
2021-05-17,7.1188,7.1188,7.1188,7.1188,1000
2021-05-17,7.01,7.01,7.01,7.01,100
2021-05-17,7.0181,7.0181,7.0181,7.0181,338
2021-05-17,7.0531,7.0531,7.0531,7.0531,1309
2021-05-17,7.05,7.05,7.05,7.05,500
2021-05-17,7.05,7.05,7.05,7.05,108
2021-05-17,7.05,7.05,7.05,7.05,101
2021-05-17,7.19,7.1793,7.19,7.1793,251
2021-05-17,7.06,7.06,7.06,7.06,100
2021-05-17,7.06,7.06,7.06,7.06,100
2021-05-17,7.0801,7.0801,7.0801,7.0801,100
2021-05-17,7.1,7.1,7.1,7.1,1277
2021-05-17,7.1441,7.09,7.1441,7.09,434
2021-05-17,7.1,7.1,7.1,7.1,100
2021-05-17,7.1,7.04,7.1,7.06,1808
2021-05-17,7.0314,7.01,7.03,7.0309,2111
2021-05-17,7.0,7.0,7.0,7.0,703
2021-05-17,6.99,6.965,6.99,6.99,507
2021-05-17,6.96,6.96,6.96,6.96,1076
2021-05-17,6.97,6.94,6.95,6.97,2060
2021-05-17,6.95,6.94,6.94,6.9418,752
2021-05-17,7.02,6.866,6.93,7.02,4380
2021-05-17,6.8833,6.8833,6.8833,6.8833,761
2021-05-17,6.8881,6.8881,6.8881,6.8881,100
2021-05-17,6.91,6.8801,6.91,6.8801,200
2021-05-17,6.99,6.99,6.99,6.99,176
2021-05-17,6.89,6.89,6.89,6.89,277
2021-05-17,6.89,6.89,6.89,6.89,100
2021-05-17,6.99,6.98,6.99,6.99,614
2021-05-17,6.95,6.95,6.95,6.95,200
2021-05-17,6.95,6.95,6.95,6.95,214
2021-05-17,6.8655,6.8655,6.8655,6.8655,220
2021-05-17,6.95,6.95,6.95,6.95,200
2021-05-17,6.86,6.86,6.86,6.86,431
2021-05-17,6.88,6.843,6.843,6.88,206
2021-05-17,6.89,6.84,6.89,6.84,1061
2021-05-17,6.84,6.84,6.84,6.84,250
2021-05-17,6.84,6.84,6.84,6.84,108
2021-05-17,6.8862,6.85,6.8862,6.85,270
2021-05-17,6.85,6.82,6.85,6.82,356
2021-05-17,6.85,6.85,6.85,6.85,534
2021-05-17,6.82,6.82,6.82,6.82,100
2021-05-17,6.8245,6.7601,6.82,6.7601,4297
2021-05-17,6.8,6.798,6.8,6.798,510
2021-05-17,6.83,6.78,6.83,6.78,201
2021-05-17,6.795,6.7665,6.795,6.795,1349
2021-05-17,6.76,6.75,6.76,6.76,2415
2021-05-17,6.78,6.77,6.78,6.78,703
2021-05-17,6.83,6.825,6.825,6.83,278
2021-05-17,6.83,6.83,6.83,6.83,900
2021-05-17,6.8,6.8,6.8,6.8,412
2021-05-17,6.788,6.75,6.75,6.788,1294
2021-05-17,6.74,6.74,6.74,6.74,400
