time,high,low,open,close,volume
2021-05-17,2.58,2.58,2.58,2.58,310
2021-05-17,2.6,2.6,2.6,2.6,179
2021-05-17,2.57,2.57,2.57,2.57,505
2021-05-17,2.6331,2.6331,2.6331,2.6331,300
2021-05-17,2.7311,2.7311,2.7311,2.7311,152
2021-05-17,2.665,2.665,2.665,2.665,175
2021-05-17,2.7,2.66,2.668,2.7,17512
2021-05-17,2.8199,2.688,2.6999,2.8123,19626
2021-05-17,2.74,2.74,2.74,2.74,275
2021-05-17,2.7401,2.7401,2.7401,2.7401,1500
2021-05-17,2.7401,2.7401,2.7401,2.7401,225
2021-05-17,2.7937,2.7937,2.7937,2.7937,200
2021-05-17,2.7475,2.7475,2.7475,2.7475,183
2021-05-17,2.7937,2.7937,2.7937,2.7937,200
2021-05-17,2.74,2.74,2.74,2.74,251
2021-05-17,2.82,2.76,2.76,2.79,1714
2021-05-17,2.8,2.79,2.79,2.8,547
2021-05-17,2.85,2.83,2.83,2.85,660
2021-05-17,2.85,2.85,2.85,2.85,300
2021-05-17,2.8283,2.7809,2.82,2.7809,1864
2021-05-17,2.8129,2.8129,2.8129,2.8129,106
2021-05-17,2.8127,2.8127,2.8127,2.8127,100
2021-05-17,2.8,2.8,2.8,2.8,115
2021-05-17,2.7879,2.7879,2.7879,2.7879,100
2021-05-17,2.8,2.78,2.78,2.78,1410
2021-05-17,2.81,2.81,2.81,2.81,113
2021-05-17,2.82,2.82,2.82,2.82,400
2021-05-17,2.82,2.82,2.82,2.82,201
2021-05-17,2.8,2.8,2.8,2.8,1961
2021-05-17,2.82,2.82,2.82,2.82,403
2021-05-17,2.802,2.802,2.802,2.802,100
2021-05-17,2.81,2.78,2.78,2.81,1561
2021-05-18,2.74,2.74,2.74,2.74,1161
2021-05-18,2.8133,2.8133,2.8133,2.8133,4003
2021-05-18,2.68,2.68,2.68,2.68,150
2021-05-18,2.8199,2.8199,2.8199,2.8199,2010
2021-05-18,2.745,2.7,2.7,2.745,443
2021-05-18,2.82,2.82,2.82,2.82,295
2021-05-18,2.89,2.89,2.89,2.89,1000
2021-05-18,2.95,2.9,2.91,2.95,9642
2021-05-18,2.957,2.95,2.95,2.957,1132
2021-05-18,2.88,2.86,2.88,2.8637,3099
2021-05-18,2.9371,2.9371,2.9371,2.9371,1000
2021-05-18,2.9289,2.9201,2.9289,2.9201,303
2021-05-18,2.92,2.86,2.86,2.92,324
2021-05-18,2.82,2.82,2.82,2.82,200
2021-05-18,2.86,2.86,2.86,2.86,502
2021-05-18,2.86,2.82,2.86,2.82,300
2021-05-18,2.82,2.82,2.82,2.82,100
2021-05-18,2.82,2.82,2.82,2.82,600
2021-05-18,2.86,2.86,2.86,2.86,600
2021-05-18,2.86,2.86,2.86,2.86,226
2021-05-18,2.8078,2.8078,2.8078,2.8078,169
2021-05-18,2.8001,2.8001,2.8001,2.8001,200
2021-05-18,2.8089,2.8089,2.8089,2.8089,101
2021-05-18,2.8418,2.8418,2.8418,2.8418,101
2021-05-18,2.8032,2.8,2.8,2.8032,1521
2021-05-18,2.815,2.815,2.815,2.815,201
2021-05-18,2.85,2.85,2.85,2.85,202
2021-05-18,2.91,2.82,2.85,2.91,26356
2021-05-18,2.9,2.824,2.9,2.824,961
2021-05-18,3.02,2.86,2.8629,3.0,30419
2021-05-18,3.05,3.0,3.0,3.04,5197
2021-05-18,3.05,3.04,3.04,3.05,2673
2021-05-18,3.05,3.01,3.02,3.05,11509
2021-05-18,3.0101,3.0101,3.0101,3.0101,1022
2021-05-18,3.05,3.0101,3.0101,3.05,272
2021-05-18,3.0102,3.0,3.0102,3.0,1300
2021-05-18,2.99,2.9761,2.99,2.9761,203
2021-05-18,2.97,2.97,2.97,2.97,557
2021-05-18,2.9701,2.9701,2.9701,2.9701,175
2021-05-18,2.98,2.98,2.98,2.98,168
2021-05-18,3.01,3.0,3.0,3.01,1293
2021-05-18,3.0201,3.0201,3.0201,3.0201,1060
2021-05-18,3.07,3.035,3.035,3.07,2071
2021-05-18,3.0264,3.02,3.0264,3.02,723
2021-05-18,3.02,3.02,3.02,3.02,1216
2021-05-18,3.0201,3.0201,3.0201,3.0201,600
2021-05-18,3.0237,3.0237,3.0237,3.0237,505
2021-05-18,3.04,3.02,3.02,3.04,1101
2021-05-18,3.04,3.04,3.04,3.04,100
2021-05-18,3.06,3.04,3.04,3.06,20124
2021-05-18,3.035,3.02,3.02,3.035,3613
2021-05-18,3.035,3.02,3.035,3.0201,1100
2021-05-18,3.0201,3.02,3.02,3.0201,4597
2021-05-18,3.05,3.02,3.02,3.0452,320
2021-05-18,3.03,3.03,3.03,3.03,321
2021-05-18,3.0299,3.0299,3.0299,3.0299,330
2021-05-18,3.02,3.02,3.02,3.02,100
2021-05-18,3.0201,3.0201,3.0201,3.0201,200
2021-05-18,3.02,3.02,3.02,3.02,1200
2021-05-18,3.02,3.02,3.02,3.02,1100
2021-05-18,3.02,3.02,3.02,3.02,100
2021-05-18,3.02,3.02,3.02,3.02,100
2021-05-18,3.02,3.02,3.02,3.02,490
2021-05-18,3.0208,3.0208,3.0208,3.0208,500
2021-05-18,3.03,3.02,3.025,3.0299,2500
