time,high,low,open,close,volume
2021-05-21,1.28,1.28,1.28,1.28,1818
2021-05-21,1.29,1.29,1.29,1.29,1000
2021-05-21,1.29,1.29,1.29,1.29,1433
2021-05-21,1.29,1.29,1.29,1.29,2000
2021-05-21,1.28,1.28,1.28,1.28,207
2021-05-21,1.29,1.29,1.29,1.29,395
2021-05-21,1.3,1.295,1.295,1.3,6857
2021-05-21,1.32,1.31,1.31,1.3198,1970
2021-05-21,1.324,1.324,1.324,1.324,7058
2021-05-21,1.33,1.33,1.33,1.33,100
2021-05-21,1.33,1.33,1.33,1.33,363
2021-05-21,1.34,1.33,1.33,1.33,1741
2021-05-21,1.32,1.32,1.32,1.32,5115
2021-05-21,1.295,1.295,1.295,1.295,312
2021-05-21,1.3,1.3,1.3,1.3,5000
2021-05-21,1.29,1.29,1.29,1.29,250
2021-05-21,1.29,1.29,1.29,1.29,776
2021-05-21,1.3,1.3,1.3,1.3,500
2021-05-21,1.31,1.31,1.31,1.31,350
2021-05-21,1.309,1.309,1.309,1.309,100
2021-05-21,1.3,1.3,1.3,1.3,250
2021-05-21,1.2968,1.2968,1.2968,1.2968,100
2021-05-21,1.3,1.3,1.3,1.3,300
2021-05-21,1.3103,1.31,1.31,1.31,3505
2021-05-21,1.32,1.32,1.32,1.32,275
2021-05-21,1.31,1.31,1.31,1.31,1200
2021-05-21,1.31,1.31,1.31,1.31,250
2021-05-21,1.31,1.31,1.31,1.31,522
2021-05-21,1.305,1.305,1.305,1.305,701
2021-05-21,1.32,1.32,1.32,1.32,1264
2021-05-21,1.32,1.31,1.32,1.31,738
2021-05-21,1.33,1.32,1.32,1.33,495
2021-05-21,1.3105,1.3105,1.3105,1.3105,175
2021-05-21,1.32,1.32,1.32,1.32,532
2021-05-21,1.32,1.315,1.32,1.315,1055
2021-05-21,1.32,1.3199,1.3199,1.32,676
2021-05-21,1.3212,1.32,1.3212,1.32,1210
2021-05-21,1.34,1.32,1.339,1.32,2254
2021-05-21,1.3316,1.3306,1.3316,1.331,5000
2021-05-21,1.3211,1.32,1.3211,1.32,2000
2021-05-21,1.33,1.325,1.33,1.33,2398
2021-05-21,1.3308,1.3308,1.3308,1.3308,127
2021-05-21,1.34,1.3395,1.34,1.34,1000
2021-05-21,1.34,1.34,1.34,1.34,200
2021-05-21,1.33,1.33,1.33,1.33,886
2021-05-21,1.33,1.33,1.33,1.33,300
2021-05-21,1.325,1.325,1.325,1.325,5050
2021-05-21,1.3258,1.32,1.32,1.3258,500
2021-05-21,1.32,1.32,1.32,1.32,190
2021-05-21,1.3299,1.3296,1.3296,1.3299,3157
2021-05-21,1.32,1.32,1.32,1.32,1040
2021-05-21,1.33,1.325,1.325,1.33,1879
2021-05-21,1.33,1.33,1.33,1.33,7588
2021-05-21,1.33,1.3295,1.33,1.33,3982
2021-05-21,1.33,1.3295,1.3295,1.33,578
2021-05-21,1.33,1.33,1.33,1.33,337
2021-05-21,1.3289,1.3289,1.3289,1.3289,424
2021-05-21,1.33,1.33,1.33,1.33,359
2021-05-21,1.33,1.33,1.33,1.33,174
