time,high,low,open,close,volume
2021-05-17,0.539,0.539,0.539,0.539,101.0
2021-05-17,0.54,0.54,0.54,0.54,304.0
2021-05-17,0.54,0.54,0.54,0.54,134.0
2021-05-17,0.54,0.54,0.54,0.54,280.0
2021-05-17,0.54,0.54,0.54,0.54,176.0
2021-05-17,0.54,0.54,0.54,0.54,3580.0
2021-05-17,0.54,0.54,0.54,0.54,8535.0
2021-05-17,0.54,0.54,0.54,0.54,500.0
2021-05-17,0.5592,0.558,0.558,0.5592,200.0
2021-05-17,0.5606,0.558,0.5592,0.5606,1200.0
2021-05-17,0.57,0.57,0.57,0.57,5151.0
2021-05-17,0.59,0.59,0.59,0.59,182.0
2021-05-17,0.5894,0.5894,0.5894,0.5894,300.0
2021-05-17,0.61,0.59,0.59,0.6,3533.0
2021-05-17,0.6195,0.595,0.595,0.605,4578.0
2021-05-17,0.61,0.5909,0.61,0.5909,3506.0
2021-05-17,0.6061,0.6061,0.6061,0.6061,307.0
2021-05-17,0.6151,0.608,0.6151,0.608,2503.0
2021-05-17,0.608,0.6,0.608,0.6,3000.0
2021-05-17,0.608,0.6,0.608,0.6,6700.0
2021-05-17,0.628,0.6151,0.6151,0.628,16212.0
2021-05-17,0.63,0.628,0.628,0.6292,5620.0
2021-05-17,0.632,0.6293,0.6295,0.632,7152.0
2021-05-17,0.6303,0.6288,0.6303,0.6295,11364.0
2021-05-17,0.629,0.6197,0.629,0.6197,1422.0
2021-05-17,0.6197,0.61,0.6131,0.6141,1701.0
2021-05-17,0.6273,0.616,0.616,0.6169,2275.0
2021-05-17,0.6272,0.616,0.616,0.6272,10849.0
2021-05-17,0.6267,0.6032,0.6267,0.62,15233.0
2021-05-17,0.6218,0.6159,0.6188,0.6218,2726.0
2021-05-17,0.6245,0.6165,0.62,0.6209,10612.0
2021-05-17,0.6155,0.596,0.6115,0.596,17202.0
2021-05-17,0.6132,0.6027,0.605,0.6027,920.0
2021-05-17,0.6032,0.6011,0.6032,0.6019,696.0
2021-05-17,0.6125,0.596,0.6125,0.6102,9108.0
2021-05-17,0.609,0.6075,0.608,0.6075,342.0
2021-05-17,0.6088,0.606,0.6072,0.6088,505.0
2021-05-17,0.6059,0.6,0.6059,0.6,1738.0
2021-05-17,0.605,0.6,0.6,0.605,1432.0
2021-05-17,0.605,0.6048,0.6048,0.605,1913.0
2021-05-17,0.6168,0.605,0.605,0.6168,3762.0
2021-05-17,0.6107,0.6088,0.6107,0.6088,2157.0
2021-05-17,0.6088,0.6087,0.6088,0.6087,895.0
2021-05-17,0.6088,0.6087,0.6087,0.6087,2482.0
2021-05-17,0.605,0.6034,0.605,0.6034,561.0
2021-05-17,0.6087,0.6083,0.6083,0.6087,1418.0
2021-05-17,0.6087,0.6042,0.6042,0.6086,888.0
2021-05-17,0.6086,0.6036,0.6036,0.6086,551.0
2021-05-17,0.604,0.604,0.604,0.604,1750.0
2021-05-17,0.6083,0.608,0.6083,0.608,2397.0
2021-05-17,0.625,0.608,0.608,0.625,99716.0
2021-05-17,0.6375,0.625,0.625,0.631,8881.0
2021-05-17,0.6398,0.634,0.634,0.6397,6602.0
2021-05-17,0.6397,0.6397,0.6397,0.6397,3087.0
2021-05-17,0.6397,0.6372,0.6397,0.6372,8530.0
2021-05-17,0.6392,0.6364,0.6392,0.6364,612.0
2021-05-17,0.6369,0.63,0.6369,0.63,5597.0
2021-05-17,0.6321,0.63,0.6311,0.631,10371.0
2021-05-17,0.631,0.6278,0.63,0.6278,6937.0
2021-05-17,0.6299,0.6278,0.6278,0.6291,29345.0
2021-05-17,0.6299,0.629,0.6299,0.629,3262.0
2021-05-17,0.6295,0.629,0.6295,0.6295,8125.0
2021-05-17,0.6295,0.629,0.6295,0.6295,10301.0
2021-05-17,0.63,0.6281,0.629,0.63,13577.0
2021-05-17,0.6341,0.6341,0.6341,0.6341,100.0
2021-05-17,0.632,0.63,0.632,0.63,1737.0
2021-05-17,0.6388,0.6302,0.6329,0.6339,2600.0
2021-05-17,0.6339,0.6329,0.6333,0.6333,481.0
2021-05-17,0.6381,0.6329,0.6329,0.6332,4826.0
2021-05-17,0.6383,0.6332,0.6332,0.6332,5175.0
2021-05-17,0.6332,0.6332,0.6332,0.6332,4934.0
2021-05-17,0.641,0.6367,0.6367,0.641,11932.0
2021-05-17,0.645,0.6435,0.645,0.6435,766.0
2021-05-17,0.6439,0.64,0.6435,0.64,11260.0
2021-05-17,0.64,0.6398,0.64,0.6398,2681.0
2021-05-17,0.64,0.6332,0.64,0.6332,3027.0
2021-05-17,0.6332,0.6332,0.6332,0.6332,1896.0
2021-05-17,0.6371,0.6332,0.6332,0.6332,2422.0
2021-05-17,0.6327,0.6327,0.6327,0.6327,304.0
2021-05-17,0.631,0.63,0.631,0.63,1817.0
2021-05-17,0.63,0.6281,0.6287,0.63,6000.0
2021-05-17,0.63,0.62,0.6287,0.62,2106.0
2021-05-17,0.6185,0.6185,0.6185,0.6185,112.0
2021-05-17,0.6199,0.6136,0.6199,0.6148,6861.0
2021-05-17,0.614,0.6121,0.614,0.6121,17283.0
