time,high,low,open,close,volume
2021-05-17,6.73,6.73,6.73,6.73,150
2021-05-17,6.33,6.33,6.33,6.33,159
2021-05-17,6.03,6.03,6.03,6.03,167
2021-05-17,6.06,5.99,6.03,6.02,68300
2021-05-17,6.02,5.26,6.02,5.81,50079
2021-05-17,5.9,5.6,5.79,5.79,15634
2021-05-17,5.91,5.76,5.78,5.86,7125
2021-05-17,5.86,5.65,5.86,5.7,13340
2021-05-17,5.68,5.5,5.68,5.6,7341
2021-05-17,5.61,5.52,5.59,5.6,4353
2021-05-17,5.66,5.6,5.62,5.66,39134
2021-05-17,5.73,5.73,5.73,5.73,101
2021-05-17,5.79,5.59,5.7,5.76,9779
2021-05-17,5.83,5.76,5.76,5.83,2400
2021-05-17,5.83,5.74,5.82,5.74,6769
2021-05-17,5.77,5.76,5.77,5.76,1136
2021-05-17,5.86,5.81,5.81,5.85,4932
2021-05-17,5.84,5.79,5.79,5.84,469
2021-05-17,5.9,5.78,5.78,5.88,3750
2021-05-17,5.92,5.87,5.87,5.92,817
2021-05-17,5.91,5.73,5.88,5.81,8177
2021-05-17,5.9386,5.9386,5.9386,5.9386,280
2021-05-17,5.85,5.8,5.8,5.8,2034
2021-05-17,5.83,5.82,5.82,5.83,295
2021-05-17,5.67,5.66,5.67,5.66,400
2021-05-17,5.63,5.61,5.63,5.61,900
2021-05-17,5.64,5.5,5.64,5.6,12628
2021-05-17,5.6999,5.6,5.605,5.65,7716
2021-05-17,5.65,5.61,5.65,5.61,1200
2021-05-17,5.62,5.555,5.6,5.62,1870
2021-05-17,5.52,5.52,5.52,5.52,700
2021-05-17,5.52,5.5,5.52,5.5,1453
2021-05-17,5.525,5.35,5.525,5.36,1585
2021-05-17,5.42,5.38,5.42,5.42,1282
2021-05-17,5.6,5.45,5.46,5.6,2519
2021-05-17,5.58,5.53,5.58,5.53,1118
2021-05-17,5.55,5.5,5.5,5.53,2343
2021-05-17,5.5,5.44,5.5,5.45,2297
2021-05-17,5.52,5.43,5.45,5.51,4922
2021-05-17,5.58,5.51,5.51,5.54,3541
2021-05-17,5.69,5.55,5.55,5.6,3700
2021-05-17,5.69,5.58,5.58,5.65,3309
2021-05-17,5.69,5.64,5.68,5.67,3655
2021-05-17,5.67,5.61,5.67,5.63,2046
2021-05-17,5.7,5.63,5.64,5.65,4799
2021-05-17,5.73,5.65,5.65,5.705,2620
2021-05-17,5.77,5.73,5.73,5.77,3232
2021-05-17,5.77,5.73,5.74,5.75,1700
2021-05-17,5.77,5.73,5.77,5.73,2309
2021-05-17,5.7699,5.71,5.71,5.76,3951
2021-05-17,5.85,5.745,5.745,5.815,6191
2021-05-17,5.8,5.74,5.78,5.77,2728
2021-05-17,5.76,5.68,5.76,5.75,6461
2021-05-17,5.79,5.71,5.72,5.78,5606
2021-05-17,5.78,5.78,5.78,5.78,520
2021-05-17,5.77,5.71,5.75,5.75,2638
2021-05-17,5.76,5.7,5.76,5.73,5294
2021-05-17,5.71,5.61,5.71,5.61,1000
2021-05-17,5.63,5.55,5.56,5.63,3639
2021-05-17,5.65,5.65,5.65,5.65,535
2021-05-17,5.67,5.62,5.65,5.63,2920
2021-05-17,5.67,5.62,5.62,5.65,2419
2021-05-17,5.66,5.63,5.66,5.63,396
2021-05-17,5.64,5.6,5.6,5.64,1300
2021-05-17,5.7,5.68,5.68,5.7,300
2021-05-17,5.85,5.75,5.77,5.82,3729
2021-05-17,5.85,5.84,5.85,5.85,8763
2021-05-17,5.85,5.79,5.85,5.79,5545
2021-05-17,5.79,5.77,5.79,5.79,1947
2021-05-17,5.79,5.79,5.79,5.79,1865
2021-05-17,5.795,5.795,5.795,5.795,200
2021-05-17,5.85,5.82,5.82,5.85,2225
2021-05-17,5.85,5.83,5.85,5.83,3122
2021-05-17,5.85,5.82,5.84,5.85,2380
2021-05-17,5.85,5.79,5.84,5.83,7576
2021-05-17,5.85,5.82,5.83,5.84,1658
2021-05-17,5.86,5.84,5.84,5.85,1642
2021-05-17,5.85,5.85,5.85,5.85,1637
2021-05-17,5.87,5.87,5.87,5.87,326
2021-05-17,5.83,5.83,5.83,5.83,200
2021-05-17,5.83,5.81,5.83,5.81,655
2021-05-17,5.78,5.74,5.78,5.74,2441
2021-05-17,5.68,5.635,5.68,5.67,6393
2021-05-17,5.7,5.63,5.7,5.7,1486
2021-05-17,5.74,5.69,5.74,5.69,305
2021-05-17,5.73,5.7,5.7,5.73,1373
2021-05-17,5.73,5.72,5.73,5.73,1077
2021-05-17,5.73,5.71,5.71,5.73,481
2021-05-17,5.74,5.74,5.74,5.74,104
2021-05-17,5.7,5.66,5.66,5.7,3167
2021-05-17,5.73,5.66,5.66,5.7,1205
2021-05-17,5.73,5.69,5.7,5.73,2958
2021-05-17,5.7399,5.72,5.7399,5.72,700
2021-05-17,5.72,5.6501,5.69,5.71,3600
2021-05-17,5.75,5.75,5.75,5.75,805
2021-05-17,5.75,5.71,5.75,5.74,4200
2021-05-17,5.795,5.76,5.78,5.79,1482
2021-05-17,5.73,5.73,5.73,5.73,100
2021-05-17,5.79,5.78,5.78,5.79,543
2021-05-17,5.82,5.79,5.79,5.81,1743
2021-05-17,5.83,5.83,5.83,5.83,200
2021-05-17,5.845,5.845,5.845,5.845,100
2021-05-17,5.93,5.855,5.855,5.93,780
2021-05-17,5.9,5.87,5.9,5.9,5351
2021-05-17,5.88,5.88,5.88,5.88,217
2021-05-17,5.87,5.86,5.86,5.87,800
2021-05-17,5.82,5.82,5.82,5.82,1000
2021-05-17,5.78,5.78,5.78,5.78,847
2021-05-17,5.77,5.77,5.77,5.77,200
2021-05-17,5.7,5.7,5.7,5.7,550
2021-05-17,5.65,5.65,5.65,5.65,100
2021-05-17,5.705,5.67,5.7,5.68,4936
2021-05-17,5.7,5.68,5.69,5.695,4300
2021-05-17,5.7,5.6,5.65,5.7,2621
2021-05-17,5.7,5.69,5.69,5.7,400
2021-05-17,5.7,5.655,5.7,5.7,1343
2021-05-17,5.7,5.7,5.7,5.7,1900
2021-05-17,5.7,5.7,5.7,5.7,700
2021-05-17,5.7,5.7,5.7,5.7,4515
2021-05-17,5.74,5.73,5.73,5.74,765
2021-05-17,5.75,5.75,5.75,5.75,100
2021-05-17,5.75,5.75,5.75,5.75,815
2021-05-17,5.75,5.72,5.75,5.75,12505
2021-05-17,5.75,5.75,5.75,5.75,2000
2021-05-17,5.75,5.75,5.75,5.75,400
2021-05-17,5.75,5.7,5.7,5.75,977
2021-05-17,5.75,5.73,5.75,5.75,400
2021-05-17,5.76,5.74,5.76,5.76,595
