04:33:25,1621931605873,8.12,OCGN
04:33:26,1621931606001,4.09,PRPO
04:33:26,1621931606010,102.79,TQQQ
04:33:26,1621931606037,127.92,AAPL
04:33:26,1621931606183,49.3,BEKE
04:33:26,1621931606183,49.3,BEKE
04:33:26,1621931606183,49.3,BEKE
04:33:26,1621931606209,20.12,GOTU
04:33:26,1621931606212,20.12,GOTU
04:33:26,1621931606212,20.11,GOTU
04:33:26,1621931606232,420.3,SPY
04:33:26,1621931606402,10.51,EDU
04:33:26,1621931606445,25.74,RIOT
04:33:26,1621931606634,11,SCPS
04:33:26,1621931606643,49.29,BEKE
04:33:26,1621931606816,612.94,TSLA
04:33:26,1621931606834,12.137104,CTEST.A
04:33:27,1621931607381,49.3,BEKE
04:33:27,1621931607381,49.3,BEKE
04:33:27,1621931607381,49.3,BEKE
04:33:27,1621931607555,1.04,METX
04:33:27,1621931607609,49.3,BEKE
04:33:28,1621931608020,1.12,ITRM
04:33:28,1621931608458,49.3,BEKE
04:33:28,1621931608458,49.3,BEKE
04:33:28,1621931608458,49.3,BEKE
04:33:28,1621931608910,1.04,METX
04:33:28,1621931608913,1.04,METX
04:33:29,1621931609059,10.97133,ATEST.A
04:33:29,1621931609256,213.63,SQ
04:33:29,1621931609295,1.26,USWS
04:33:29,1621931609319,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609322,10.92,SCPS
04:33:29,1621931609343,13.84,AMC
04:33:29,1621931609581,612.94,TSLA
04:33:29,1621931609763,137.75,ABNB
04:33:29,1621931609763,137.81,ABNB
04:33:29,1621931609789,1.82,CREX
04:33:29,1621931609792,1.84,CREX
04:33:29,1621931609793,1.84,CREX
04:33:29,1621931609937,3.64,HOFV
04:33:29,1621931609937,3.64,HOFV
04:33:30,1621931610029,49.35,BEKE
04:33:30,1621931610029,49.3,BEKE
04:33:30,1621931610179,1.04,METX
04:33:30,1621931610180,10.51,EDU
04:33:30,1621931610256,2.73,DPW
04:33:30,1621931610348,26.02,SPCE
04:33:30,1621931610390,1.04,METX
04:33:30,1621931610451,229.8,COIN
04:33:30,1621931610451,229.8,COIN
04:33:30,1621931610477,49.4,BEKE
04:33:30,1621931610481,49.38,BEKE
04:33:30,1621931610481,49.45,BEKE
04:33:30,1621931610486,49.5,BEKE
04:33:30,1621931610481,49.47,BEKE
04:33:30,1621931610486,49.5,BEKE
04:33:30,1621931610486,49.5,BEKE
04:33:30,1621931610675,13.84,AMC
04:33:30,1621931610675,13.84,AMC
04:33:30,1621931610703,49.37,BEKE
04:33:30,1621931610703,49.3,BEKE
04:33:30,1621931610704,49.3,BEKE
04:33:30,1621931610704,49.3,BEKE
04:33:31,1621931611000,26.02,SPCE
04:33:31,1621931611037,1.26,USWS
04:33:31,1621931611065,612.9,TSLA
04:33:31,1621931611397,13.84,AMC
04:33:31,1621931611397,13.83,AMC
04:33:31,1621931611413,13.83,AMC
04:33:31,1621931611425,13.83,AMC
04:33:31,1621931611426,13.83,AMC
04:33:31,1621931611570,49.43,BEKE
04:33:31,1621931611575,49.43,BEKE
04:33:31,1621931611575,49.5,BEKE
04:33:31,1621931611656,1.84,MICT
04:33:31,1621931611656,1.84,MICT
04:33:31,1621931611844,17.98,TIGR
04:33:31,1621931611844,17.98,TIGR
04:33:31,1621931611847,18,TIGR
04:33:31,1621931611950,26.02,SPCE
04:33:32,1621931612250,17.98,TIGR
04:33:32,1621931612349,49.39,BEKE
04:33:32,1621931612413,13.82,AMC
04:33:33,1621931613054,50.2,UBER
04:33:33,1621931613212,68.25,EWJ
04:33:33,1621931613514,49.39,BEKE
04:33:33,1621931613515,49.39,BEKE
04:33:33,1621931613515,49.45,BEKE
04:33:33,1621931613515,49.47,BEKE
04:33:33,1621931613515,49.39,BEKE
04:33:33,1621931613515,49.48,BEKE
04:33:33,1621931613515,49.43,BEKE
04:33:33,1621931613515,49.5,BEKE
04:33:33,1621931613515,49.45,BEKE
04:33:33,1621931613515,49.5,BEKE
04:33:33,1621931613872,0.3737,CTRM
04:33:33,1621931613872,0.3737,CTRM
04:33:33,1621931613891,12.21,NKLA
04:33:34,1621931614287,3.31,PTPI
04:33:34,1621931614612,25.61,SLV
04:33:34,1621931614651,20.1,GOTU
04:33:34,1621931614722,17.25,BTX
04:33:34,1621931614717,2.61,EBON
04:33:34,1621931614717,2.61,EBON
04:33:34,1621931614717,2.61,EBON
04:33:34,1621931614724,2.62,EBON
04:33:34,1621931614725,2.62,EBON
04:33:34,1621931614808,26.05,SPCE
04:33:34,1621931614926,11.020409,ATEST.A
04:33:35,1621931615003,36.42,NIO
04:33:35,1621931615010,49.5,BEKE
04:33:35,1621931615062,49.5,BEKE
04:33:35,1621931615546,49.5,BEKE
04:33:35,1621931615664,49.5,BEKE
04:33:35,1621931615802,26.02,SPCE
04:33:35,1621931615802,26.06,SPCE
04:33:35,1621931615802,26.06,SPCE
04:33:35,1621931615806,21.84,FUBO
04:33:36,1621931616161,17.98,TIGR
04:33:36,1621931616483,20.09,GOTU
04:33:36,1621931616483,20.11,GOTU
04:33:36,1621931616483,20.1,GOTU
04:33:36,1621931616555,49.47,BEKE
04:33:36,1621931616555,49.5,BEKE
04:33:36,1621931616611,13.83,AMC
04:33:36,1621931616628,4.03,OBLN
04:33:36,1621931616631,4.03,OBLN
04:33:36,1621931616689,129.12,FUTU
04:33:36,1621931616835,13.63378,MTEST.A
04:33:37,1621931617643,0.46,ADXS
04:33:37,1621931617852,49.47,BEKE
04:33:37,1621931617852,49.48,BEKE
04:33:37,1621931617875,127.92,AAPL
04:33:37,1621931617930,49.48,BEKE
04:33:38,1621931618024,49.48,BEKE
04:33:38,1621931618024,49.48,BEKE
04:33:38,1621931618024,49.48,BEKE
04:33:38,1621931618378,17.98,TIGR
04:33:38,1621931618439,2.93,SOS
04:33:38,1621931618439,2.94,SOS
04:33:38,1621931618439,2.94,SOS
04:33:38,1621931618519,0.59,ADMP
04:33:38,1621931618584,13.83,AMC
04:33:38,1621931618584,13.83,AMC
04:33:38,1621931618784,49.47,BEKE
04:33:38,1621931618784,49.47,BEKE
04:33:38,1621931618873,420.3,SPY
04:33:39,1621931619059,13.103923,MTEST.A
04:33:39,1621931619135,1.26,USWS
04:33:39,1621931619135,1.26,USWS
04:33:39,1621931619664,20.09,GOTU
04:33:39,1621931619780,1.1,ASTC
04:33:40,1621931620041,612.84,TSLA
04:33:40,1621931620086,46.64,TECL
04:33:40,1621931620177,127.92,AAPL
04:33:40,1621931620298,49.45,BEKE
04:33:40,1621931620503,13.84,AMC
04:33:40,1621931620584,49.45,BEKE
04:33:40,1621931620584,49.45,BEKE
04:33:40,1621931620664,11.05,SQQQ
04:33:40,1621931620691,127.91,AAPL
04:33:40,1621931620723,49.45,BEKE
04:33:40,1621931620723,49.47,BEKE
04:33:40,1621931620801,1.04,METX
04:33:41,1621931621788,26.07,SPCE
04:33:41,1621931621788,26.09,SPCE
04:33:41,1621931621867,612.85,TSLA
04:33:41,1621931621890,49.45,BEKE
04:33:41,1621931621890,49.5,BEKE
04:33:41,1621931621891,163.55,JPM
04:33:41,1621931621890,49.5,BEKE
04:33:41,1621931621890,49.5,BEKE
04:33:41,1621931621890,49.5,BEKE
04:33:41,1621931621939,0.59,ADMP
04:33:42,1621931622198,612.91,TSLA
04:33:42,1621931622433,13.83,AMC
04:33:42,1621931622691,26.05,SPCE
04:33:42,1621931622743,49.5,BEKE
04:33:42,1621931622743,49.5,BEKE
04:33:43,1621931623001,8.4,CX
04:33:43,1621931623101,14.088301,PTEST.A
04:33:43,1621931623236,0.59,ADMP
04:33:43,1621931623378,49.59,BEKE
04:33:43,1621931623378,49.6,BEKE
04:33:43,1621931623378,49.6,BEKE
04:33:43,1621931623379,49.6,BEKE
04:33:43,1621931623378,49.5,BEKE
04:33:43,1621931623379,49.6,BEKE
04:33:43,1621931623378,49.5,BEKE
04:33:43,1621931623756,17.24,BTX
04:33:43,1621931623911,15.31,OPEN
04:33:43,1621931623937,10.51,EDU
04:33:43,1621931623937,10.51,EDU
04:33:43,1621931623944,13.84,AMC
04:33:43,1621931623944,13.84,AMC
04:33:43,1621931623966,26.06,SPCE
04:33:43,1621931623979,13.1,F
04:33:44,1621931624308,137.13,ABNB
04:33:44,1621931624308,137.13,ABNB
04:33:44,1621931624308,137.07,ABNB
04:33:44,1621931624587,36.42,NIO
04:33:44,1621931624712,102.8,TQQQ
04:33:44,1621931624720,79.46,NET
04:33:44,1621931624844,49.69,BEKE
04:33:44,1621931624844,49.7,BEKE
04:33:44,1621931624844,49.7,BEKE
04:33:44,1621931624855,49.7,BEKE
04:33:44,1621931624855,49.7,BEKE
04:33:45,1621931625183,8.5,FCEL
04:33:45,1621931625351,3267,AMZN
04:33:45,1621931625407,49.59,BEKE
04:33:45,1621931625407,49.55,BEKE
04:33:45,1621931625484,129.17,FUTU
04:33:45,1621931625484,129.19,FUTU
04:33:45,1621931625484,129.2,FUTU
04:33:45,1621931625484,129.2,FUTU
04:33:45,1621931625484,129.2,FUTU
04:33:45,1621931625484,129.2,FUTU
04:33:45,1621931625484,129.2,FUTU
04:33:45,1621931625484,129.2,FUTU
04:33:45,1621931625698,26.06,SPCE
04:33:45,1621931625698,26.05,SPCE
04:33:45,1621931625698,26.05,SPCE
04:33:45,1621931625752,8.11,OCGN
04:33:45,1621931625914,50.4,UBER
04:33:45,1621931625936,13.84,AMC
04:33:46,1621931626467,8.75,SOXS
04:33:46,1621931626471,8.75,SOXS
04:33:46,1621931626521,54.84,KO
04:33:46,1621931626607,20.1,IPOE
04:33:46,1621931626656,612.84,TSLA
04:33:46,1621931626836,13.961142,MTEST.A
04:33:47,1621931627002,2.47,DHY
04:33:47,1621931627102,50.5,MO
04:33:47,1621931627803,115.61,CRSP
04:33:48,1621931628248,57.33,TWTR
04:33:48,1621931628249,57.29,TWTR
04:33:48,1621931628330,129.2,FUTU
04:33:48,1621931628491,3.84,RIG
04:33:48,1621931628492,3.84,RIG
04:33:48,1621931628610,26.08,SPCE
04:33:48,1621931628785,7.67,WAFU
04:33:48,1621931628854,64.37,APPS
04:33:48,1621931628995,127.92,AAPL
04:33:49,1621931629034,102.79,TQQQ
04:33:49,1621931629060,11.250976,PTEST.A
04:33:49,1621931629212,1.05,METX
04:33:49,1621931629274,135.84,AMAT
04:33:49,1621931629275,135.86,AMAT
04:33:49,1621931629275,135.86,AMAT
04:33:49,1621931629289,0.514,NAKD
04:33:49,1621931629421,5.43,BNGO
04:33:49,1621931629528,4.03,OBLN
04:33:49,1621931629531,15.5,TME
04:33:49,1621931629735,40.86,CPNG
04:33:49,1621931629838,127.92,AAPL
04:33:49,1621931629850,612.68,TSLA
04:33:49,1621931629861,17.98,TIGR
04:33:49,1621931629861,17.98,TIGR
04:33:50,1621931630176,127.91,AAPL
04:33:50,1621931630183,49.64,BEKE
04:33:50,1621931630183,49.54,BEKE
04:33:50,1621931630225,49.63,BEKE
04:33:50,1621931630225,49.75,BEKE
04:33:50,1621931630225,49.78,BEKE
04:33:50,1621931630231,49.85,BEKE
04:33:50,1621931630225,49.78,BEKE
04:33:50,1621931630225,49.8,BEKE
04:33:50,1621931630234,49.89,BEKE
04:33:50,1621931630230,631.49,NVDA
04:33:50,1621931630234,49.9,BEKE
04:33:50,1621931630225,49.8,BEKE
04:33:50,1621931630230,631.5,NVDA
04:33:50,1621931630225,49.8,BEKE
04:33:50,1621931630245,49.79,BEKE
04:33:50,1621931630234,49.9,BEKE
04:33:50,1621931630234,49.9,BEKE
04:33:50,1621931630276,135.86,AMAT
04:33:50,1621931630341,102.78,TQQQ
04:33:50,1621931630566,59.68,XOM
04:33:50,1621931630739,1.05,METX
04:33:50,1621931630858,1.26,USWS
04:33:50,1621931630858,1.26,USWS
04:33:50,1621931630858,1.26,USWS
04:33:50,1621931630866,11.147529,ATEST.A
04:33:50,1621931630958,17.03,BTX
04:33:50,1621931630958,17.01,BTX
04:33:51,1621931631001,26.08,SPCE
04:33:51,1621931631001,26.09,SPCE
04:33:51,1621931631001,26.1,SPCE
04:33:51,1621931631113,612.84,TSLA
04:33:51,1621931631587,21.18,LI
04:33:51,1621931631592,26.1,STEM
04:33:51,1621931631587,21.17,LI
04:33:51,1621931631587,21.17,LI
04:33:51,1621931631594,21.11,LI
04:33:51,1621931631587,21.15,LI
04:33:51,1621931631600,21.1,LI
04:33:51,1621931631587,21.15,LI
04:33:51,1621931631608,21.07,LI
04:33:51,1621931631600,21.1,LI
04:33:51,1621931631587,21.15,LI
04:33:51,1621931631611,21.09,LI
04:33:51,1621931631600,21.1,LI
04:33:51,1621931631587,21.13,LI
04:33:51,1621931631611,21.1,LI
04:33:51,1621931631587,21.13,LI
04:33:51,1621931631611,21.09,LI
04:33:51,1621931631587,21.13,LI
04:33:51,1621931631611,21.1,LI
04:33:51,1621931631587,21.12,LI
04:33:51,1621931631943,231.9,MCD
04:33:52,1621931632012,129.22,FUTU
04:33:52,1621931632072,23.2,DFEN
04:33:52,1621931632079,59.68,XOM
04:33:52,1621931632111,49.79,BEKE
04:33:52,1621931632111,49.88,BEKE
04:33:52,1621931632365,1.05,METX
04:33:52,1621931632590,4.95,NSPR
04:33:52,1621931632674,1.05,METX
04:33:52,1621931632677,1.05,METX
04:33:52,1621931632949,631.5,NVDA
04:33:53,1621931633102,12.841045,CTEST.A
04:33:53,1621931633129,49.87,BEKE
04:33:53,1621931633217,1.4,NOVN
04:33:53,1621931633393,612.84,TSLA
04:33:53,1621931633690,26.1,SPCE
04:33:53,1621931633690,26.1,SPCE
04:33:53,1621931633690,26.11,SPCE
04:33:53,1621931633690,26.12,SPCE
04:33:53,1621931633690,26.12,SPCE
04:33:53,1621931633690,26.15,SPCE
04:33:53,1621931633691,26.05,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.1,SPCE
04:33:53,1621931633691,26.12,SPCE
04:33:53,1621931633691,26.13,SPCE
04:33:53,1621931633794,26.18,SPCE
04:33:53,1621931633831,11,SCPS
04:33:53,1621931633894,26.18,SPCE
04:33:53,1621931633894,26.18,SPCE
04:33:53,1621931633995,26.18,SPCE
04:33:54,1621931634097,26.18,SPCE
04:33:54,1621931634103,30.2,NCLH
04:33:54,1621931634136,0.2885,LSEAW
04:33:54,1621931634198,26.18,SPCE
04:33:54,1621931634198,26.18,SPCE
04:33:54,1621931634300,49.69,BEKE
04:33:54,1621931634300,49.66,BEKE
04:33:54,1621931634300,26.18,SPCE
04:33:54,1621931634311,26.18,SPCE
04:33:54,1621931634403,1.05,METX
04:33:54,1621931634464,669.59,ASML
04:33:54,1621931634481,2.73,DPW
04:33:54,1621931634698,9.59,JZXN
04:33:54,1621931634705,9.59,JZXN
04:33:54,1621931634698,9.59,JZXN
04:33:54,1621931634702,9.59,JZXN
04:33:54,1621931634709,9.59,JZXN
04:33:54,1621931634702,9.59,JZXN
04:33:55,1621931635031,20.1,IPOE
04:33:55,1621931635031,20.07,IPOE
04:33:55,1621931635031,20.05,IPOE
04:33:55,1621931635031,20.1,IPOE
04:33:55,1621931635031,20.1,IPOE
04:33:55,1621931635031,20.05,IPOE
04:33:55,1621931635031,20.05,IPOE
04:33:55,1621931635095,36.42,NIO
