DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.53,15:46:59
DUK,102.53,15:46:59
DUK,102.52,15:46:59
DUK,102.52,15:46:59
DUK,102.525,15:46:59
DUK,102.525,15:46:59
DUK,102.525,15:46:59
DUK,102.525,15:47:00
DUK,102.525,15:47:01
DUK,102.5259,15:47:07
DUK,102.525,15:47:09
DUK,102.53,15:47:09
DUK,102.52,15:47:12
DUK,102.525,15:47:12
DUK,102.525,15:47:12
