GOGL,10.765,15:47:07
GOGL,10.77,15:47:07
GOGL,10.77,15:47:07
GOGL,10.765,15:47:07
GOGL,10.765,15:47:07
GOGL,10.765,15:47:07
GOGL,10.765,15:47:07
GOGL,10.765,15:47:07
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.77,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:08
GOGL,10.76,15:47:08
GOGL,10.765,15:47:08
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.77,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.77,15:47:09
GOGL,10.765,15:47:09
GOGL,10.765,15:47:09
GOGL,10.77,15:47:09
GOGL,10.765,15:47:10
GOGL,10.765,15:47:10
GOGL,10.7625,15:47:10
GOGL,10.765,15:47:12
GOGL,10.765,15:47:12
GOGL,10.765,15:47:15
