JBL,55.27,15:47:00
JBL,55.3,15:47:00
JBL,55.3,15:47:00
JBL,55.3,15:47:00
JBL,55.3,15:47:03
JBL,55.3,15:47:03
JBL,55.3,15:47:03
JBL,55.29,15:47:03
JBL,55.28,15:47:03
JBL,55.29,15:47:03
JBL,55.28,15:47:03
JBL,55.28,15:47:03
JBL,55.28,15:47:03
JBL,55.27,15:47:04
JBL,55.27,15:47:04
JBL,55.27,15:47:04
JBL,55.28,15:47:04
JBL,55.28,15:47:04
JBL,55.27,15:47:04
JBL,55.29,15:47:04
JBL,55.27,15:47:04
JBL,55.29,15:47:04
JBL,55.28,15:47:04
JBL,55.28,15:47:04
JBL,55.275,15:47:04
JBL,55.275,15:47:04
JBL,55.275,15:47:04
JBL,55.275,15:47:05
JBL,55.2775,15:47:06
JBL,55.27,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.28,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.27,15:47:07
JBL,55.275,15:47:07
JBL,55.27,15:47:09
JBL,55.26,15:47:10
JBL,55.28,15:47:12
JBL,55.28,15:47:12
JBL,55.27,15:47:12
JBL,55.28,15:47:12
JBL,55.28,15:47:12
JBL,55.28,15:47:12
JBL,55.28,15:47:12
JBL,55.28,15:47:12
JBL,55.28,15:47:12
JBL,55.26,15:47:12
JBL,55.26,15:47:12
JBL,55.28,15:47:12
JBL,55.26,15:47:12
JBL,55.26,15:47:12
JBL,55.27,15:47:12
JBL,55.29,15:47:13
