HHC,105.47,15:47:04
HHC,105.4785,15:47:04
HHC,105.49,15:47:04
HHC,105.49,15:47:04
HHC,105.49,15:47:04
HHC,105.5,15:47:04
HHC,105.5,15:47:04
HHC,105.5,15:47:04
HHC,105.485,15:47:04
HHC,105.47,15:47:04
HHC,105.485,15:47:07
HHC,105.5,15:47:10
HHC,105.5,15:47:10
HHC,105.5,15:47:10
HHC,105.51,15:47:10
HHC,105.5,15:47:10
HHC,105.5,15:47:10
HHC,105.5,15:47:10
HHC,105.5,15:47:10
HHC,105.55,15:47:10
HHC,105.5,15:47:10
HHC,105.52,15:47:10
HHC,105.52,15:47:10
HHC,105.5,15:47:10
HHC,105.52,15:47:10
HHC,105.53,15:47:10
HHC,105.52,15:47:10
HHC,105.52,15:47:10
HHC,105.54,15:47:10
HHC,105.52,15:47:10
HHC,105.52,15:47:10
HHC,105.51,15:47:10
HHC,105.5,15:47:10
HHC,105.51,15:47:10
HHC,105.55,15:47:11
HHC,105.55,15:47:11
HHC,105.545,15:47:11
