CURI,10.895,15:46:58
CURI,10.895,15:46:58
CURI,10.9,15:47:04
CURI,10.9,15:47:05
CURI,10.9,15:47:05
CURI,10.9,15:47:06
CURI,10.9,15:47:06
CURI,10.9,15:47:06
CURI,10.901,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:06
CURI,10.91,15:47:07
CURI,10.91,15:47:11
CURI,10.91,15:47:11
CURI,10.91,15:47:11
CURI,10.91,15:47:11
CURI,10.91,15:47:11
CURI,10.91,15:47:11
CURI,10.91,15:47:11
CURI,10.91,15:47:11
