BMY,67.515,15:46:58
BMY,67.515,15:47:00
BMY,67.5145,15:47:01
BMY,67.52,15:47:02
BMY,67.52,15:47:02
BMY,67.515,15:47:02
BMY,67.52,15:47:02
BMY,67.52,15:47:03
BMY,67.5246,15:47:06
BMY,67.5156,15:47:06
BMY,67.515,15:47:07
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.5177,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.515,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.525,15:47:09
BMY,67.52,15:47:09
BMY,67.52,15:47:09
BMY,67.53,15:47:09
BMY,67.53,15:47:09
BMY,67.53,15:47:09
BMY,67.53,15:47:09
BMY,67.53,15:47:09
BMY,67.53,15:47:09
BMY,67.525,15:47:10
BMY,67.525,15:47:10
BMY,67.525,15:47:10
BMY,67.525,15:47:10
BMY,67.53,15:47:10
BMY,67.525,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.525,15:47:10
BMY,67.525,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:10
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.52,15:47:11
BMY,67.525,15:47:12
BMY,67.52,15:47:12
BMY,67.52,15:47:12
BMY,67.53,15:47:14
BMY,67.525,15:47:14
