JOAN,13.84,15:46:59
JOAN,13.85,15:46:59
JOAN,13.87,15:46:59
JOAN,13.86,15:46:59
JOAN,13.85,15:46:59
JOAN,13.87,15:47:04
JOAN,13.87,15:47:04
JOAN,13.87,15:47:11
